Row #,Species,Count,Location,S/P,Date,LocID,SubID
2352,Northern Black-Flycatcher,1,Jemma Valley--tributary north of crossing,ET-AM,13 Feb 2018,L3236328,S42725158
2353,Abyssinian Slaty-Flycatcher,3,Addis Ababa--Ghion Hotel,ET-AA,11 Feb 2018,L3016220,S42688176
2354,Black Scrub-Robin,2,Aledeghi Wildlife Reserve,ET-AF,18 Feb 2018,L2846177,S43363761
2355,Rufous-tailed Scrub-Robin,2,"Rd from Bale Mountains NP to Negele (6.3082,39.8339)",ET-OR,22 Feb 2018,L7004198,S43363708
2356,Red-backed Scrub-Robin,1,"(9.5420,39.9300)",ET-AF,15 Feb 2018,L6877268,S44209420
2357,Indian Robin,,Wilpattu National Park (General),LK-7,03 Feb 2020,L4750641,S64572735
2358,Oriental Magpie-Robin,,Bhutan,BT-,28 Mar 2010,L3757282,S58369695
2359,Philippine Magpie-Robin,,"Nuts and Huts, Loboc",PH-BOH,18 Jul 2004,L1088624,S58166492
2360,White-rumped Shama,,Wilpattu National Park (General),LK-7,03 Feb 2020,L4750641,S64572735
2361,White-browed Shama,1,Subic Bay,PH-BAN,03 Oct 2015,L921004,S58432432
2362,White-tailed Flycatcher,2,Cuc Phuong NP,VN-18,19 Feb 2020,L1086800,S64838063
2363,Pale Blue Flycatcher,,Bhutan,BT-,28 Mar 2010,L3757282,S58369695
2364,Blue-throated Flycatcher,,Bhutan,BT-,28 Mar 2010,L3757282,S58369695
2365,Tickell's Blue Flycatcher,,The Other Corner Guest House - Habarana,LK-7,06 Feb 2020,L10774969,S64569290
2366,Large Niltava,,Bhutan,BT-,28 Mar 2010,L3757282,S58369695
2367,Small Niltava,,Bhutan,BT-,28 Mar 2010,L3757282,S58369695
2368,Fujian Niltava,1,Cuc Phuong NP,VN-18,19 Feb 2020,L1086800,S64838063
2369,Dull-blue Flycatcher,2,Horton Plains National Park (General),LK-2,16 Feb 2020,L3989081,S64550747
2370,Verditer Flycatcher,,Bhutan,BT-,28 Mar 2010,L3757282,S58369695
2371,Rüppell's Robin-Chat,1,Addis Ababa--Ghion Hotel,ET-AA,11 Feb 2018,L3016220,S42688176
2372,White-browed Robin-Chat,1,Lake Awassa--United Africa Shebelle Hotel area,ET-SN,27 Feb 2018,L2099157,S43363743
2373,Snowy-crowned Robin-Chat,1,Gibe Gorge,ET-SN,01 Mar 2018,L3161011,S43363628
2374,Spotted Morning-Thrush,2,Negele/Hudert Rd,ET-OR,24 Feb 2018,L7004163,S43363715
2375,European Robin,,Elmley NNR (formerly Elmley Marshes RSPB Reserve),GB-ENG,18 Nov 2001,L933593,S58433046
2376,Rufous-tailed Robin,4,Cuc Phuong NP,VN-18,19 Feb 2020,L1086800,S64838063
2377,Indian Blue Robin,1,Kudawa--Sri Lanka Spurfowl Site,LK-9,12 Feb 2020,L3398820,S64552121
2378,Bluethroat,,Spain,ES-,28 Sep 2016,L3679729,S58441148
2379,Sri Lanka Whistling-Thrush,1,Horton Plains National Park (General),LK-2,16 Feb 2020,L3989081,S64550747
2380,Blue Whistling-Thrush,,Bhutan,BT-,28 Mar 2010,L3757282,S58369695
2381,Slaty-backed Forktail,,Bhutan,BT-,28 Mar 2010,L3757282,S58369695
2382,White-tailed Robin,3,Cuc Phuong NP,VN-18,19 Feb 2020,L1086800,S64838063
2383,Red-flanked Bluetail,1,Cuc Phuong NP,VN-18,19 Feb 2020,L1086800,S64838063
2384,Himalayan Bluetail,,Bhutan,BT-,28 Mar 2010,L3757282,S58369695
2385,Pygmy Flycatcher,,Bhutan,BT-,28 Mar 2010,L3757282,S58369695
2386,Rufous-gorgeted Flycatcher,,Bhutan,BT-,28 Mar 2010,L3757282,S58369695
2387,Sapphire Flycatcher,,Bhutan,BT-,28 Mar 2010,L3757282,S58369695
2388,Little Pied Flycatcher,,Bhutan,BT-,28 Mar 2010,L3757282,S58369695
2389,Ultramarine Flycatcher,,Bhutan,BT-,28 Mar 2010,L3757282,S58369695
2390,European Pied Flycatcher,,Spain,ES-,24 Sep 2016,L3679729,S58439644
2391,Blue-fronted Redstart,,Bhutan,BT-,28 Mar 2010,L3757282,S58369695
2392,Plumbeous Redstart,,Bhutan,BT-,28 Mar 2010,L3757282,S58369695
2393,White-capped Redstart,,Bhutan,BT-,28 Mar 2010,L3757282,S58369695
2394,Common Redstart,,Spain,ES-,24 Sep 2016,L3679729,S58439644
2395,Hodgson's Redstart,,Bhutan,BT-,28 Mar 2010,L3757282,S58369695
2396,Black Redstart,,Spain,ES-,24 Sep 2016,L3679729,S58439644
2397,Little Rock-Thrush,2,Debre Libanos--Lodge and Portuguese Bridge,ET-OR,12 Feb 2018,L1550631,S42725161
2398,Chestnut-bellied Rock-Thrush,,Bhutan,BT-,28 Mar 2010,L3757282,S58369695
2399,Blue-capped Rock-Thrush,,Bhutan,BT-,28 Mar 2010,L3757282,S58369695
2400,Rufous-tailed Rock-Thrush,1,Sululta Plain,ET-OR,12 Feb 2018,L1550637,S42725164
2401,Blue Rock-Thrush,,Spain,ES-,27 Sep 2016,L3679729,S58440888
2402,Whinchat,,Spain,ES-,24 Sep 2016,L3679729,S58439644
2403,European Stonechat,,Spain,ES-,24 Sep 2016,L3679729,S58439644
2404,Siberian Stonechat,,Bhutan,BT-,28 Mar 2010,L3757282,S58369695
2405,African Stonechat,2,BMNP--Harenna Forest (please use more specific location),ET-OR,21 Feb 2018,L2099191,S43363688
2406,Pied Bushchat,,"Villa Escudero Plantations and Resorts, San Pablo",PH-QUE,09 Oct 2015,L1795915,S58432682
2407,Gray Bushchat,,Bhutan,BT-,28 Mar 2010,L3757282,S58369695
2408,Moorland Chat,6,Addis Ababa-Bahir Dar Rd.,ET-OR,12 Feb 2018,L6869163,S42725165
2409,Mocking Cliff-Chat,1,Debre Libanos--Lodge and Portuguese Bridge,ET-OR,12 Feb 2018,L1550631,S42725156
2410,White-winged Cliff-Chat,3,Debre Libanos--Lodge and Portuguese Bridge,ET-OR,12 Feb 2018,L1550631,S42725156
2411,Rüppell's Chat,3,Debre Libanos--Lodge and Portuguese Bridge,ET-OR,12 Feb 2018,L1550631,S42725161
2412,Northern Wheatear,,Spain,ES-,25 Sep 2016,L3679729,S58440122
2413,Red-breasted Wheatear,3,"Rd to Debre Birhan (9.7039,39.2515)",ET-OR,13 Feb 2018,L6869205,S42725337
2414,Isabelline Wheatear,8,Sululta Plain,ET-OR,12 Feb 2018,L1550637,S42725164
2415,Pied Wheatear,2,Sululta Plain,ET-OR,12 Feb 2018,L1550637,S42725164
2416,Black-eared Wheatear,1,Bilen Lodge,ET-AF,17 Feb 2018,L3236312,S43363741
2417,Cyprus Wheatear,1,"Gibe Gorge Area Breakfast spot(8.256574, 37.572518)",ET-SN,01 Mar 2018,L7002960,S43363752
2418,Blackstart,2,"(9.5420,39.9300)",ET-AF,15 Feb 2018,L6877268,S44209420
2419,Sombre Rock Chat,3,Lake Basaka--north shore,ET-OR,18 Feb 2018,L1550639,S43363726
2420,Brown-tailed Chat,4,"Brown-tailed Chat spot (5.4507,39.6577)",ET-OR,23 Feb 2018,L7016119,S43363677
2421,Black Wheatear,6,Spain,ES-,27 Sep 2016,L3679729,S58440888
2422,Abyssinian Wheatear,2,Jemma Valley--Lemi escarpment,ET-AM,13 Feb 2018,L1550642,S42725160
2423,Cedar Waxwing,,Magee Marsh (Ottawa Co.),US-OH,15 May 1994,L275517,S58532659
2424,Gray Silky-flycatcher,,Urique (pueblo),MX-CHH,29 Dec 2002,L1653804,S58369677
2425,Phainopepla,,Anza-Borrego Desert SP--Visitor Center,US-CA,01 Apr 1991,L668805,S58409942
2426,Thick-billed Flowerpecker,,The Other Corner Guest House - Habarana,LK-7,06 Feb 2020,L10774969,S64569290
2427,White-throated Flowerpecker,2,Sinharaja NP--Kudawa access,LK-9,11 Feb 2020,L5400563,S64552673
2428,Bicolored Flowerpecker,1,"Villa Escudero Plantations and Resorts, San Pablo",PH-QUE,09 Oct 2015,L1795915,S58432682
2429,Red-keeled Flowerpecker,,"Nuts and Huts, Loboc",PH-BOH,18 Jul 2004,L1088624,S58166492
2430,Pale-billed Flowerpecker,,Kitulgala Rest House,LK-9,09 Feb 2020,L4205542,S64553239
2431,Plain Flowerpecker,1,Cuc Phuong NP,VN-18,18 Feb 2020,L1086800,S64839752
2432,Fire-breasted Flowerpecker,,Bhutan,BT-,28 Mar 2010,L3757282,S58369695
2433,Eastern Violet-backed Sunbird,4,Negele/Hudert Rd,ET-OR,24 Feb 2018,L7004163,S43363715
2434,Nile Valley Sunbird,2,Awash NP--southern section,ET-AF,16 Feb 2018,L1550655,S43512400
2435,Olive Sunbird,1,Wondo Genet Forestry College,ET-SN,28 Feb 2018,L2099184,S43363748
2436,Scarlet-chested Sunbird,1,Jemma Valley--tributary north of crossing,ET-AM,13 Feb 2018,L3236328,S42725158
2437,Hunter's Sunbird,2,Negele/Hudert Rd,ET-OR,24 Feb 2018,L7004163,S43363715
2438,Purple-rumped Sunbird,,Wilpattu National Park (General),LK-7,03 Feb 2020,L4750641,S64572735
2439,Purple-throated Sunbird,,"Nuts and Huts, Loboc",PH-BOH,18 Jul 2004,L1088624,S58166492
2440,Tacazze Sunbird,9,Addis Ababa--Ghion Hotel,ET-AA,11 Feb 2018,L3016220,S42688176
2441,Beautiful Sunbird,1,Jemma Valley--tributary north of crossing,ET-AM,13 Feb 2018,L3236328,S42725158
2442,Mariqua Sunbird,6,Abiata Shalla NP--Abijata Lake,ET-OR,20 Feb 2018,L2696254,S43605406
2443,Black-bellied Sunbird,1,"Genale River Bridge Area (5.5087,39.7182)",ET-OR,23 Feb 2018,L7004207,S43363676
2444,Purple-banded Sunbird,1,Carsa Dek (general area),ET-OR,23 Feb 2018,L4708926,S43363671
2445,Shining Sunbird,2,Melka Ghebdu,ET-AM,14 Feb 2018,L1550664,S42743723
2446,Variable Sunbird,1,Addis Ababa--Ghion Hotel,ET-AA,11 Feb 2018,L3016220,S42688176
2447,Copper Sunbird,3,Gibe Gorge,ET-SN,01 Mar 2018,L3161011,S43363628
2448,Purple Sunbird,,Wilpattu National Park (General),LK-7,03 Feb 2020,L4750641,S64572735
2449,Olive-backed Sunbird,,"Cebu Country Club, Cebu City",PH-CEB,16 Jul 2004,L8926214,S58224088
2450,Loten's Sunbird,,Uda Walawe NP,LK-8,13 Feb 2020,L1122655,S64551814
2451,Fire-tailed Sunbird,,Bhutan,BT-,28 Mar 2010,L3757282,S58369695
2452,Black-throated Sunbird,,Bhutan,BT-,28 Mar 2010,L3757282,S58369695
2453,Mrs. Gould's Sunbird,,Bhutan,BT-,28 Mar 2010,L3757282,S58369695
2454,Green-tailed Sunbird,,Bhutan,BT-,28 Mar 2010,L3757282,S58369695
2455,Crimson Sunbird,,Bhutan,BT-,28 Mar 2010,L3757282,S58369695
2456,Fork-tailed Sunbird,3,Cuc Phuong NP,VN-18,19 Feb 2020,L1086800,S64838063
2457,Streaked Spiderhunter,,Bhutan,BT-,28 Mar 2010,L3757282,S58369695
2458,Blue-winged Leafbird,2,Cuc Phuong NP,VN-18,18 Feb 2020,L1086800,S64839752
2459,Jerdon's Leafbird,,Wilpattu National Park (General),LK-7,03 Feb 2020,L4750641,S64572735
2460,Golden-fronted Leafbird,,Kandy--Udawatta Kele Sanctuary,LK-2,08 Feb 2020,L4884263,S64566596
2461,Orange-bellied Leafbird,,Bhutan,BT-,28 Mar 2010,L3757282,S58369695
2462,Olive Warbler,,Cerocahui (área general),MX-CHH,31 Dec 2002,L928020,S58369745
2463,Red-billed Buffalo-Weaver,1,Carsa Dek (general area),ET-OR,23 Feb 2018,L4708926,S43363671
2464,White-headed Buffalo-Weaver,10,Awash NP--southern section,ET-AF,15 Feb 2018,L1550655,S43363739
2465,Speckle-fronted Weaver,4,Jemma Valley--tributary north of crossing,ET-AM,13 Feb 2018,L3236328,S42725158
2466,White-browed Sparrow-Weaver,2,"Afar Plains—(9.5192,40.0114)",ET-AF,15 Feb 2018,L6877280,S58094769
2467,Chestnut-crowned Sparrow-Weaver,3,Melka Ghebdu,ET-AM,14 Feb 2018,L1550664,S42743723
2468,Gray-headed Social-Weaver,5,Yabello--Mega triangle,ET-OR,25 Feb 2018,L2099161,S43363636
2469,Black-capped Social-Weaver,10,"Wachile/Mega Rd (4.2103,38.6213)",ET-OR,24 Feb 2018,L7002970,S43421903
2470,Red-headed Weaver,1,Melka Ghebdu,ET-AM,14 Feb 2018,L1550664,S42743723
2471,Baglafecht Weaver,8,Addis Ababa--Ghion Hotel,ET-AA,11 Feb 2018,L3016220,S42688176
2472,Little Weaver,1,Lake Awassa--United Africa Shebelle Hotel area,ET-SN,27 Feb 2018,L2099157,S43363743
2473,Spectacled Weaver,5,Lake Awassa--United Africa Shebelle Hotel area,ET-SN,27 Feb 2018,L2099157,S43363743
2474,Lesser Masked-Weaver,2,Melka Ghebdu,ET-AM,14 Feb 2018,L1550664,S42743723
2475,Vitelline Masked-Weaver,6,Melka Ghebdu,ET-AM,14 Feb 2018,L1550664,S42743723
2476,Rüppell's Weaver,1,"(9.5420,39.9300)",ET-AF,15 Feb 2018,L6877268,S44209420
2477,Speke's Weaver,20,Yabello area,ET-OR,26 Feb 2018,L2099162,S43363630
2478,Village Weaver,1,Debre Libanos--Lodge and Portuguese Bridge,ET-OR,12 Feb 2018,L1550631,S42725156
2479,Salvadori's Weaver,1,"Genale River Bridge Area (5.5087,39.7182)",ET-OR,23 Feb 2018,L7004207,S43363676
2480,Streaked Weaver,1,Yala National Park (General),LK-3,14 Feb 2020,L1122648,S64441147
2481,Baya Weaver,,Mannar Island (General),LK-4,06 Feb 2020,L4611450,S64568248
2482,Red-billed Quelea,50,Jemma Valley--tributary north of crossing,ET-AM,13 Feb 2018,L3236328,S42725158
2483,Northern Red Bishop,2,Melka Ghebdu,ET-AM,14 Feb 2018,L1550664,S42743723
2484,Grosbeak Weaver,4,Wondo Genet Forestry College,ET-SN,28 Feb 2018,L2099184,S43363748
2485,Yellow-bellied Waxbill,200,BMNP--Bale Mountain Lodge area,ET-OR,22 Feb 2018,L4053465,S43363736
2486,Fawn-breasted Waxbill,27,Gibe Gorge,ET-SN,01 Mar 2018,L3161011,S43363628
2487,Crimson-rumped Waxbill,1,Jemma Valley--tributary north of crossing,ET-AM,13 Feb 2018,L3236328,S42725158
2488,Common Waxbill,3,Lake Awassa--United Africa Shebelle Hotel area,ET-SN,28 Feb 2018,L2099157,S43363745
2489,Black-cheeked Waxbill,1,Wachile/Mega Rd.,ET-OR,24 Feb 2018,L7018508,S43421899
2490,Red-cheeked Cordonbleu,1,Sululta Plain,ET-OR,12 Feb 2018,L1550637,S42725164
2491,Purple Grenadier,1,Awash NP--southern section,ET-AF,16 Feb 2018,L1550655,S43512400
2492,Red-billed Pytilia,6,Jemma Valley--tributary north of crossing,ET-AM,13 Feb 2018,L3236328,S42725158
2493,Red-billed Firefinch,10,Jemma Valley--tributary north of crossing,ET-AM,13 Feb 2018,L3236328,S42725158
2494,Bar-breasted Firefinch,10,Gibe Gorge,ET-SN,01 Mar 2018,L3161011,S43363628
2495,Black-faced Firefinch,3,Gibe Gorge,ET-SN,01 Mar 2018,L3161011,S43363628
2496,African Firefinch,3,Awash NP--southern section,ET-AF,16 Feb 2018,L1550655,S43512400
2497,Cut-throat,20,Jemma Valley--tributary north of crossing,ET-AM,13 Feb 2018,L3236328,S42725158
2498,Gray-headed Silverbill,3,Yabello--Mega triangle,ET-OR,25 Feb 2018,L2099161,S43363636
2499,Bronze Mannikin,12,Lake Awassa--United Africa Shebelle Hotel area,ET-SN,28 Feb 2018,L2099157,S43363745
2500,African Silverbill,6,Jemma Valley--tributary north of crossing,ET-AM,13 Feb 2018,L3236328,S42725158
2501,White-rumped Munia,,Mannar Island (General),LK-4,06 Feb 2020,L4611450,S64568248
2502,Scaly-breasted Munia,1,Santa Barbara Botanic Garden,US-CA,25 Jun 2017,L798142,S37795962
2503,Tricolored Munia,,Uda Walawe NP,LK-8,12 Feb 2020,L1122655,S64552376
2504,Chestnut Munia,,"Cebu Country Club, Cebu City",PH-CEB,16 Jul 2004,L8926214,S58224088
2505,Java Sparrow,,Hawaii,US-HI,16 Apr 2008,L108936,S58160405
2506,Pin-tailed Whydah,2,Hara Langano Lodge,ET-OR,19 Feb 2018,L5217896,S43363724
2507,Steel-blue Whydah,2,Awash NP--southern section,ET-AF,16 Feb 2018,L1550655,S43512379
2508,Village Indigobird,4,Jemma Valley--tributary north of crossing,ET-AM,13 Feb 2018,L3236328,S42725158
2509,Alpine Accentor,,Bhutan,BT-,28 Mar 2010,L3757282,S58369695
2510,Rufous-breasted Accentor,,Bhutan,BT-,28 Mar 2010,L3757282,S58369695
2511,Dunnock,,Spain,ES-,25 Sep 2016,L3679729,S58440122
2512,House Sparrow,,Pt. Pinole Regional Park,US-CA,06 Jan 1991,L109308,S58530130
2513,Somali Sparrow,2,Mega area,ET-OR,25 Feb 2018,L2099181,S43363643
2514,Russet Sparrow,,Bhutan,BT-,28 Mar 2010,L3757282,S58369695
2515,Shelley's Rufous Sparrow,5,Yabello--Mega triangle,ET-OR,24 Feb 2018,L2099161,S43363640
2516,Swainson's Sparrow,1,Addis Ababa--Ghion Hotel,ET-AA,11 Feb 2018,L3016220,S42688176
2517,Parrot-billed Sparrow,2,Mega Road,ET-OR,26 Feb 2018,L1350095,S43421924
2518,Eurasian Tree Sparrow,,"Heros Hill, Quezon City",PH-00,06 Mar 2004,L9650061,S58224295
2519,Chestnut Sparrow,3,Abiata Shalla NP--Abijata Lake,ET-OR,20 Feb 2018,L2696254,S43605406
2520,Yellow-spotted Bush Sparrow,3,Carsa Dek (general area),ET-OR,23 Feb 2018,L4708926,S43363671
2521,Sahel Bush Sparrow,2,Hara Langano Lodge,ET-OR,19 Feb 2018,L5217896,S43363724
2522,Rock Sparrow,,Spain,ES-,26 Sep 2016,L3679729,S58440451
2523,Forest Wagtail,1,Victoria Park,LK-2,15 Feb 2020,L936705,S64494395
2524,Mountain Wagtail,1,Debre Libanos--Lodge and Portuguese Bridge,ET-OR,12 Feb 2018,L1550631,S42725156
2525,Gray Wagtail,,Bhutan,BT-,28 Mar 2010,L3757282,S58369695
2526,Western Yellow Wagtail,,Spain,ES-,24 Sep 2016,L3679729,S58439644
2527,African Pied Wagtail,1,"Rd to Debre Birhan (9.6066,39.3871)",ET-AM,13 Feb 2018,L6869209,S43363757
2528,White Wagtail,,Elmley NNR (formerly Elmley Marshes RSPB Reserve),GB-ENG,18 Nov 2001,L933593,S58433046
2529,Richard's Pipit,,Mannar Island (General),LK-4,05 Feb 2020,L4611450,S64570294
2530,Paddyfield Pipit,,Wilpattu National Park (General),LK-7,03 Feb 2020,L4750641,S64572735
2531,Blyth's Pipit,,Uda Walawe NP,LK-8,13 Feb 2020,L1122655,S64551814
2532,Tawny Pipit,16,Awash NP--southern section,ET-AF,15 Feb 2018,L1550655,S43363739
2533,Plain-backed Pipit,6,Liben Plain,ET-OR,23 Feb 2018,L2099167,S43363681
2534,Meadow Pipit,,Elmley NNR (formerly Elmley Marshes RSPB Reserve),GB-ENG,18 Nov 2001,L933593,S58433046
2535,Rosy Pipit,,Bhutan,BT-,28 Mar 2010,L3757282,S58369695
2536,Tree Pipit,,Spain,ES-,25 Sep 2016,L3679729,S58440122
2537,Olive-backed Pipit,,Bhutan,BT-,28 Mar 2010,L3757282,S58369695
2538,Red-throated Pipit,1,MLK Jr. Regional Shoreline--Arrowhead Marsh,US-CA,26 Oct 2013,L161083,S58335147
2539,Water Pipit,,Spain,ES-,25 Sep 2016,L3679729,S58440122
2540,American Pipit,,Pt. Reyes--Limantour Beach,US-CA,11 Nov 1990,L590462,S58530622
2541,Yellowish Pipit,2,Caño Culebra Trail,CO-GUA,08 Jul 2018,L7562069,S48122287
2542,Paramo Pipit,,Cajamarca to Celedin,PE-CAJ,06 Oct 2012,L9694147,S58447472
2543,Abyssinian Longclaw,3,Sululta Plain,ET-OR,12 Feb 2018,L1550637,S42725164
2544,Common Chaffinch,,Spain,ES-,25 Sep 2016,L3679729,S58440122
2545,Blue-naped Chlorophonia,1,Parque Estadual dos Três Pico--Trilha Theodoro,BR-RJ,26 Nov 2019,L10207240,S61811119
2546,Chestnut-breasted Chlorophonia,,ACP Abra Patricia--Owlet Lodge,PE-AMA,11 Oct 2012,L1849237,S58450228
2547,Yellow-collared Chlorophonia,1,Río Chucunaque,PA-5,04 Nov 2014,L2306454,S58418372
2548,Purple-throated Euphonia,,Celendin to Leimebama,PE-AMA,07 Oct 2012,L9694229,S58448077
2549,Yellow-crowned Euphonia,,Day 1 2nd week to Darien from Tower,PA-KY,01 Nov 2014,L9690666,S58428826
2550,Violaceous Euphonia,1,Asa Wright Nature Centre,TT-TUP,06 Oct 2017,L295164,S40039162
2551,Thick-billed Euphonia,,Moyobamba area,PE-SAM,14 Oct 2012,L9695169,S58453074
2552,Green-throated Euphonia,2,PE Intervales,BR-SP,11 Nov 2019,L972187,S62350009
2553,Elegant Euphonia,,Cerocahui (área general),MX-CHH,31 Dec 2002,L928020,S58369745
2554,Golden-rumped Euphonia,2,Parque Regional Ucumari--El Cedral,CO-RIS,06 Jul 2019,L2638098,S58011640
2555,Fulvous-vented Euphonia,,Canopy Tower locality,PA-8,20 Oct 2014,L9690908,S58430438
2556,Golden-bellied Euphonia,1,Reserva Natural Palmarí,BR-AM,23 Jun 2018,L3018622,S48121040
2557,White-vented Euphonia,,Río Chucunaque,PA-5,04 Nov 2014,L2306454,S58418372
2558,Tawny-capped Euphonia,1,Day 1 2nd week to Darien from Tower,PA-KY,01 Nov 2014,L9690666,S58428826
2559,Orange-bellied Euphonia,1,Reserva Natural Palmarí,BR-AM,24 Jun 2018,L3018622,S48121041
2560,Rufous-bellied Euphonia,1,Heliconia Lodge,BR-AM,27 Jun 2018,L3172087,S48122341
2561,Chestnut-bellied Euphonia,1,Guaraú--área geral,BR-SP,10 Nov 2019,L3532504,S62350030
2562,White-winged Grosbeak,,Bhutan,BT-,28 Mar 2010,L3757282,S58369695
2563,Evening Grosbeak,,Golden Gate Audubon stops,US-CA,24 May 1992,L9700249,S58527732
2564,Apapane,,Hawaii,US-HI,16 Apr 2008,L108936,S58160405
2565,Scarlet Finch,,Bhutan,BT-,28 Mar 2010,L3757282,S58369695
2566,Himalayan Beautiful Rosefinch,,Bhutan,BT-,28 Mar 2010,L3757282,S58369695
2567,Himalayan White-browed Rosefinch,,Bhutan,BT-,28 Mar 2010,L3757282,S58369695
2568,Pine Grosbeak,,Yosemite NP--Glacier Point Rd.,US-CA,02 Aug 2008,L784322,S58469864
2569,Brown Bullfinch,,Bhutan,BT-,28 Mar 2010,L3757282,S58369695
2570,Brown-capped Rosy-Finch,3,Lookout Peak??,US-CO,24 Jul 2011,L9667900,S58309445
2571,House Finch,,Sugar Loaf Ridge SP,US-CA,29 Apr 1990,L589049,S58409276
2572,Purple Finch,,Dolph Nature Area,US-MI,12 May 1996,L210751,S58526803
2573,Cassin's Finch,2,Squaw Valley Rd. (SHA Co.),US-CA,29 Jun 2020,L3633012,S70975621
2574,European Greenfinch,,Spain,ES-,24 Sep 2016,L3679729,S58439644
2575,Yellow-breasted Greenfinch,,Bhutan,BT-,28 Mar 2010,L3757282,S58369695
2576,Yellow-fronted Canary,2,Jemma Valley--tributary north of crossing,ET-AM,13 Feb 2018,L3236328,S42725158
2577,African Citril,1,Addis Ababa--Ghion Hotel,ET-AA,11 Feb 2018,L3016220,S42688176
2578,Reichenow's Seedeater,10,Hara Langano Lodge,ET-OR,19 Feb 2018,L5217896,S43363724
2579,Yellow-rumped Serin,2,"Gibe Gorge Rd (8.2520,37.6195)",ET-SN,01 Mar 2018,L7002963,S43363751
2580,White-bellied Canary,1,"Wachile/Mega Rd (4.2103,38.6213)",ET-OR,24 Feb 2018,L7002970,S43421903
2581,Yellow-throated Serin,4,Melka Ghebdu,ET-AM,14 Feb 2018,L1550664,S42743723
2582,Salvadori's Serin,2,Carsa Dek (general area),ET-OR,23 Feb 2018,L4708926,S43363671
2583,Northern Grosbeak-Canary,1,Wachile/Mega Rd.,ET-OR,24 Feb 2018,L7018508,S43421899
2584,Streaky Seedeater,2,Addis Ababa--Ghion Hotel,ET-AA,11 Feb 2018,L3016220,S42688176
2585,Brown-rumped Seedeater,32,Addis Ababa--Ghion Hotel,ET-AA,11 Feb 2018,L3016220,S42688176
2586,Ankober Serin,15,Gemessa Gedel,ET-AM,14 Feb 2018,L1550663,S43736938
2587,Eurasian Linnet,,Spain,ES-,25 Sep 2016,L3679729,S58440122
2588,Red Crossbill,,Golden Gate Audubon stops,US-CA,24 May 1992,L9700249,S58527732
2589,European Goldfinch,,Elmley NNR (formerly Elmley Marshes RSPB Reserve),GB-ENG,18 Nov 2001,L933593,S58433046
2590,European Serin,,Spain,ES-,25 Sep 2016,L3679729,S58440122
2591,Yellow-crowned Canary,7,Melka Ghebdu,ET-AM,14 Feb 2018,L1550664,S42743723
2592,Ethiopian Siskin,5,Sululta Plain,ET-OR,12 Feb 2018,L1550637,S42725164
2593,Pine Siskin,,Santa Fe County,US-NM,23 Jul 2001,L9711020,S58535727
2594,Lesser Goldfinch,,Sugar Loaf Ridge SP,US-CA,29 Apr 1990,L589049,S58409276
2595,Lawrence's Goldfinch,,Golden Gate Audubon stops,US-CA,24 May 1992,L9700249,S58527732
2596,American Goldfinch,,Pt. Pinole Regional Park,US-CA,06 Jan 1991,L109308,S58530130
2597,Hooded Siskin,,Lima District,PE-LIM,04 Oct 2012,L9693967,S58446452
2598,Lapland Longspur,1,Hayward Regional Shoreline--Mt. Trashmore,US-CA,22 Nov 2015,L1024893,S58386281
2599,Snow Bunting,,Washtenaw,US-MI,15 Feb 1998,L112077,S65178612
2600,Rosy Thrush-Tanager,,Canopy Tower locality,PA-8,23 Oct 2014,L9690908,S58431404
2601,Corn Bunting,,Spain,ES-,27 Sep 2016,L3679729,S58440888
2602,Rock Bunting,,Spain,ES-,25 Sep 2016,L3679729,S58440122
2603,Cirl Bunting,,Spain,ES-,26 Sep 2016,L3679729,S58440451
2604,Somali Bunting,4,Awash NP--southern section,ET-AF,16 Feb 2018,L1550655,S43512400
2605,Cinnamon-breasted Bunting,3,Debre Libanos--Lodge and Portuguese Bridge,ET-OR,12 Feb 2018,L1550631,S42725156
2606,Little Bunting,,Bhutan,BT-,28 Mar 2010,L3757282,S58369695
2607,Rustic Bunting,1,Golden Gate Park--Big Rec Ball Fields,US-CA,17 Jan 2015,L2341719,S58294554
2608,Ashy-throated Chlorospingus,,Abra Patricia to Rumipata,PE-SAM,13 Oct 2012,L9695084,S58452722
2609,Common Chlorospingus,,Keulap to Abra Patricia,PE-AMA,10 Oct 2012,L9694503,S58449482
2610,Dusky Chlorospingus,6,Cerro Montezuma--Los Chorros,CO-RIS,07 Jul 2019,L6109719,S58038952
2611,Tumbes Sparrow,,Reserva Ecológica Chaparri,PE-LAM,18 Oct 2012,L3966184,S58454569
2612,Grasshopper Sparrow,,Wildcat Canyon Regional Park,US-CA,16 May 2009,L388820,S58334969
2613,Grassland Sparrow,2,RJ 139--Pirai a Passa Três,BR-RJ,23 Nov 2019,L6476557,S61747007
2614,Yellow-browed Sparrow,1,Reserva Natural Palmarí,BR-AM,24 Jun 2018,L3018622,S48121041
2615,Olive Sparrow,,Puerto Angel,MX-OAX,15 Nov 2007,L2375928,S58218221
2616,Black-striped Sparrow,,Canopy Tower locality,PA-8,20 Oct 2014,L9690908,S58430438
2617,Chipping Sparrow,,Golden Gate Audubon stops,US-CA,24 May 1992,L9700249,S58527732
2618,Clay-colored Sparrow,1,Lake Merritt,US-CA,08 Oct 2011,L268122,S58304851
2619,Black-chinned Sparrow,1,Sibley Volcanic Regional Preserve,US-CA,04 Jun 2020,L311906,S70054647
